% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
1333	2	5	3	0	28	549	0	1	0
1333	3	3	1	0	28	549	0	1	0
1333	3	6	3	0	28	549	0	1	0
1334	1	1	1	0	28	549	0	1	0
1334	1	4	2	0	28	549	0	1	0
1334	2	2	1	0	28	549	0	1	0
1334	2	5	3	0	28	549	0	1	0
1334	3	3	1	0	28	549	0	1	0
1334	3	6	3	0	28	549	0	1	0
1335	1	1	1	0	28	549	0	1	0
1335	1	4	2	0	28	549	0	1	0
1335	2	2	1	0	28	549	0	1	0
1335	2	5	3	0	28	549	0	1	0
1335	3	3	1	0	28	549	0	1	0
1335	3	6	3	0	28	549	0	1	0
1336	1	1	1	0	28	549	0	1	0
1336	1	4	2	0	28	549	0	1	0
1336	2	2	1	0	28	549	0	1	0
1336	2	5	3	0	28	549	0	1	0
1336	3	3	1	0	28	549	0	1	0
1336	3	6	3	0	28	549	0	1	0
1337	1	1	1	0	28	549	0	1	0
1337	1	4	2	0	28	549	0	1	0
1337	2	2	1	0	28	549	0	1	0
1337	2	5	3	0	28	549	0	1	0
1337	3	3	1	0	28	549	0	1	0
1337	3	6	3	0	28	549	0	1	0
1338	1	1	1	0	28	549	0	1	0
1338	1	4	2	0	28	549	0	1	0
1338	2	2	1	0	28	549	0	1	0
1338	2	5	3	0	28	549	0	1	0
1338	3	3	1	0	28	549	0	1	0
1338	3	6	3	0	28	549	0	1	0
1339	1	1	1	0	28	549	0	1	0
1339	1	4	2	0	28	549	0	1	0
1339	2	2	1	0	28	549	0	1	0
1339	2	5	3	0	28	549	0	1	0
1339	3	3	1	0	28	549	0	1	0
1339	3	6	3	0	28	549	0	1	0
1340	1	1	1	0	28	549	0	1	0
1340	1	4	2	0	28	549	0	1	0
1340	2	2	1	0	28	549	0	1	0
1340	2	5	3	0	28	549	0	1	0
1340	3	3	1	0	28	549	0	1	0
1340	3	6	3	0	28	549	0	1	0
1341	1	1	1	0	28	549	0	1	0
1341	1	4	2	0	28	549	0	1	0
1341	2	2	1	0	28	549	0	1	0
1341	2	5	3	0	28	549	0	1	0
1341	3	3	1	0	28	549	0	1	0
1341	3	6	3	0	28	549	0	1	0
1342	1	1	1	0	28	549	0	1	0
1342	1	4	2	0	28	549	0	1	0
1342	2	2	1	0	28	549	0	1	0
1342	2	5	3	0	28	549	0	1	0
1342	3	3	1	0	28	549	0	1	0
1342	3	6	3	0	28	549	0	1	0
1343	1	1	1	0	28	549	0	1	0
1343	1	4	2	0	28	549	0	1	0
1343	2	2	1	0	28	549	0	1	0
1343	2	5	3	0	28	549	0	1	0
1343	3	3	1	0	28	549	0	1	0
1343	3	6	3	0	28	549	0	1	0
1344	1	1	1	0	28	549	0	1	0
1344	1	4	2	0	28	549	0	1	0
1344	2	2	1	0	28	549	0	1	0
1344	2	5	3	0	28	549	0	1	0
1344	3	3	1	0	28	549	0	1	0
1344	3	6	3	0	28	549	0	1	0
1345	1	1	1	0	28	549	0	1	0
1345	1	4	2	0	28	549	0	1	0
1345	2	2	1	0	28	549	0	1	0
1345	2	5	3	0	28	549	0	1	0
1345	3	3	1	0	28	549	0	1	0
1345	3	6	3	0	28	549	0	1	0
1346	1	1	1	0	28	549	0	1	0
1346	1	4	2	0	28	549	0	1	0
1346	2	2	1	0	28	549	0	1	0
1346	2	5	3	0	28	549	0	1	0
1346	3	3	1	0	28	549	0	1	0
1346	3	6	3	0	28	549	0	1	0
1347	1	1	1	0	28	549	0	1	0
1347	1	4	2	0	28	549	0	1	0
1347	2	2	1	0	28	549	0	1	0
1347	2	5	3	0	28	549	0	1	0
1347	3	3	1	0	28	549	0	1	0
1347	3	6	3	0	28	549	0	1	0
1348	1	1	1	0	28	549	0	1	0
1348	1	4	2	0	28	549	0	1	0
1348	2	2	1	0	28	549	0	1	0
1348	2	5	3	0	28	549	0	1	0
1348	3	3	1	0	28	549	0	1	0
1348	3	6	3	0	28	549	0	1	0
1349	1	1	1	0	28	549	0	1	0
1349	1	4	2	0	28	549	0	1	0
1349	2	2	1	0	28	549	0	1	0
1349	2	5	3	0	28	549	0	1	0
1349	3	3	1	0	28	549	0	1	0
1349	3	6	3	0	28	549	0	1	0
1350	1	1	1	0	28	549	0	1	0
1350	1	4	2	0	28	549	0	1	0
1350	2	2	1	0	28	549	0	1	0
1350	2	5	3	0	28	549	0	1	0
1350	3	3	1	0	28	549	0	1	0
1350	3	6	3	0	28	549	0	1	0
1351	1	1	1	0	28	549	0	1	0
1351	1	4	2	0	28	549	0	1	0
1351	2	2	1	0	28	549	0	1	0
1351	2	5	3	0	28	549	0	1	0
1351	3	3	1	0	28	549	0	1	0
1351	3	6	3	0	28	549	0	1	0
1352	1	1	1	0	28	549	0	1	0
1352	1	4	2	0	28	549	0	1	0
1352	2	2	1	0	28	549	0	1	0
1352	2	5	3	0	28	549	0	1	0
1352	3	3	1	0	28	549	0	1	0
1352	3	6	3	0	28	549	0	1	0
1353	1	1	1	0	28	549	0	1	0
1353	1	4	2	0	28	549	0	1	0
1353	2	2	1	0	28	549	0	1	0
1353	2	5	3	0	28	549	0	1	0
1353	3	3	1	0	28	549	0	1	0
1353	3	6	3	0	28	549	0	1	0
1354	1	1	1	0	28	549	0	1	0
1354	1	4	2	0	28	549	0	1	0
1354	2	2	1	0	28	549	0	1	0
1354	2	5	3	0	28	549	0	1	0
1354	3	3	1	0	28	549	0	1	0
1354	3	6	3	0	28	549	0	1	0
1355	1	1	1	0	28	549	0	1	0
1355	1	4	2	0	28	549	0	1	0
1355	2	2	1	0	28	549	0	1	0
1355	2	5	3	0	28	549	0	1	0
1355	3	3	1	0	28	549	0	1	0
1355	3	6	3	0	28	549	0	1	0
1356	1	1	1	0	28	549	0	1	0
1356	1	4	2	0	28	549	0	1	0
1356	2	2	1	0	28	549	0	1	0
1356	2	5	3	0	28	549	0	1	0
1356	3	3	1	0	28	549	0	1	0
1356	3	6	3	0	28	549	0	1	0
1357	1	1	1	0	28	549	0	1	0
1357	1	4	2	0	28	549	0	1	0
1357	2	2	1	0	28	549	0	1	0
1357	2	5	3	0	28	549	0	1	0
1357	3	3	1	0	28	549	0	1	0
1357	3	6	3	0	28	549	0	1	0
1358	1	1	1	0	28	549	0	1	0
1358	1	4	2	0	28	549	0	1	0
1358	2	2	1	0	28	549	0	1	0
1358	2	5	3	0	28	549	0	1	0
1358	3	3	1	0	28	549	0	1	0
1358	3	6	3	0	28	549	0	1	0
1359	1	1	1	0	28	549	0	1	0
1359	1	4	2	0	28	549	0	1	0
1359	2	2	1	0	28	549	0	1	0
1359	2	5	3	0	28	549	0	1	0
1359	3	3	1	0	28	549	0	1	0
1359	3	6	3	0	28	549	0	1	0
1360	1	1	1	0	28	549	0	1	0
1360	1	4	2	0	28	549	0	1	0
1360	2	2	1	0	28	549	0	1	0
1360	2	5	3	0	28	549	0	1	0
1360	3	3	1	0	28	549	0	1	0
1360	3	6	3	0	28	549	0	1	0
1361	1	1	1	0	28	549	0	1	0
1361	1	4	2	0	28	549	0	1	0
1361	2	2	1	0	28	549	0	1	0
1361	2	5	3	0	28	549	0	1	0
1361	3	3	1	0	28	549	0	1	0
1361	3	6	3	0	28	549	0	1	0
1362	1	1	1	0	28	549	0	1	0
1362	1	4	2	0	28	549	0	1	0
1362	2	2	1	0	28	549	0	1	0
1362	2	5	3	0	28	549	0	1	0
1362	3	3	1	0	28	549	0	1	0
1362	3	6	3	0	28	549	0	1	0
1363	1	1	1	0	28	549	0	1	0
1363	1	4	2	0	28	549	0	1	0
1363	2	2	1	0	28	549	0	1	0
1363	2	5	3	0	28	549	0	1	0
1363	3	3	1	0	28	549	0	1	0
1363	3	6	3	0	28	549	0	1	0
1364	1	1	1	0	28	549	0	1	0
1364	1	4	2	0	28	549	0	1	0
1364	2	2	1	0	28	549	0	1	0
1364	2	5	3	0	28	549	0	1	0
1364	3	3	1	0	28	549	0	1	0
1364	3	6	3	0	28	549	0	1	0
1365	1	1	1	0	28	549	0	1	0
1365	1	4	2	0	28	549	0	1	0
1365	2	2	1	0	28	549	0	1	0
1365	2	5	3	0	28	549	0	1	0
1365	3	3	1	0	28	549	0	1	0
1365	3	6	3	0	28	549	0	1	0
1366	1	1	1	0	28	549	0	1	0
1366	1	4	2	0	28	549	0	1	0
1366	2	2	1	0	28	549	0	1	0
1366	2	5	3	0	28	549	0	1	0
1366	3	3	1	0	28	549	0	1	0
1366	3	6	3	0	28	549	0	1	0
1367	1	1	1	0	28	549	0	1	0
1367	1	4	2	0	28	549	0	1	0
1367	2	2	1	0	28	549	0	1	0
1367	2	5	3	0	28	549	0	1	0
1367	3	3	1	0	28	549	0	1	0
1367	3	6	3	0	28	549	0	1	0
1368	1	1	1	0	28	549	0	1	0
1368	1	4	2	0	28	549	0	1	0
1368	2	2	1	0	28	549	0	1	0
1368	2	5	3	0	28	549	0	1	0
1368	3	6	3	0	28	549	0	1	0
1369	1	1	1	0	28	549	0	1	0
1369	1	4	2	0	28	549	0	1	0
1369	2	2	1	0	28	549	0	1	0
1369	2	5	3	0	28	549	0	1	0
1369	3	3	1	0	28	549	0	1	0
1369	3	6	3	0	28	549	0	1	0
1370	1	1	1	0	28	549	0	1	0
1370	1	4	2	0	28	549	0	1	0
1370	2	2	1	0	28	549	0	1	0
1370	2	5	3	0	28	549	0	1	0
1370	3	3	1	0	28	549	0	1	0
1370	3	6	3	0	28	549	0	1	0
1371	1	1	1	0	28	549	0	1	0
1371	1	4	2	0	28	549	0	1	0
1371	2	2	1	0	28	549	0	1	0
1371	2	5	3	0	28	549	0	1	0
1371	3	3	1	0	28	549	0	1	0
1371	3	6	3	0	28	549	0	1	0
1372	1	1	1	0	28	549	0	1	0
1372	1	4	2	0	28	549	0	1	0
1372	2	2	1	0	28	549	0	1	0
1372	2	5	3	0	28	549	0	1	0
1372	3	3	1	0	28	549	0	1	0
1372	3	6	3	0	28	549	0	1	0
1373	1	1	1	0	28	549	0	1	0
1373	1	4	2	0	28	549	0	1	0
1373	2	2	1	0	28	549	0	1	0
1373	2	5	3	0	28	549	0	1	0
1373	3	3	1	0	28	549	0	1	0
1373	3	6	3	0	28	549	0	1	0
1374	1	1	1	0	28	549	0	1	0
1374	1	4	2	0	28	549	0	1	0
1374	2	2	1	0	28	549	0	1	0
1374	2	5	3	0	28	549	0	1	0
1374	3	3	1	0	28	549	0	1	0
1374	3	6	3	0	28	549	0	1	0
1375	1	1	1	0	28	549	0	1	0
1375	1	4	2	0	28	549	0	1	0
1375	2	2	1	0	28	549	0	1	0
1375	2	5	3	0	28	549	0	1	0
1375	3	6	3	0	28	549	0	1	0
1376	1	1	1	0	28	549	0	1	0
1376	1	4	2	0	28	549	0	1	0
1376	2	2	1	0	28	549	0	1	0
1376	2	5	3	0	28	549	0	1	0
1376	3	3	1	0	28	549	0	1	0
1376	3	6	3	0	28	549	0	1	0
1377	1	1	1	0	28	549	0	1	0
1377	1	4	2	0	28	549	0	1	0
1377	2	2	1	0	28	549	0	1	0
1377	2	5	3	0	28	549	0	1	0
1377	3	3	1	0	28	549	0	1	0
1377	3	6	3	0	28	549	0	1	0
1378	1	1	1	0	28	549	0	1	0
1378	1	4	2	0	28	549	0	1	0
1378	2	2	1	0	28	549	0	1	0
1378	2	5	3	0	28	549	0	1	0
1378	3	3	1	0	28	549	0	1	0
1378	3	6	3	0	28	549	0	1	0
1379	1	1	1	0	28	549	0	1	0
1379	1	4	2	0	28	549	0	1	0
1379	2	2	1	0	28	549	0	1	0
1379	2	5	3	0	28	549	0	1	0
1379	3	3	1	0	28	549	0	1	0
1379	3	6	3	0	28	549	0	1	0
1380	1	1	1	0	28	549	0	1	0
1380	1	4	2	0	28	549	0	1	0
1380	2	2	1	0	28	549	0	1	0
1380	2	5	3	0	28	549	0	1	0
1380	3	3	1	0	28	549	0	1	0
1380	3	6	3	0	28	549	0	1	0
1381	1	1	1	0	28	549	0	1	0
1381	1	4	2	0	28	549	0	1	0
1381	2	2	1	0	28	549	0	1	0
1381	2	5	3	0	28	549	0	1	0
1381	3	3	1	0	28	549	0	1	0
1381	3	6	3	0	28	549	0	1	0
1382	1	1	1	0	28	549	0	1	0
1382	1	4	2	0	28	549	0	1	0
1382	2	2	1	0	28	549	0	1	0
1382	2	5	3	0	28	549	0	1	0
1382	3	3	1	0	28	549	0	1	0
1382	3	6	3	0	28	549	0	1	0
1383	1	1	1	0	28	549	0	1	0
1383	1	4	2	0	28	549	0	1	0
1383	2	2	1	0	28	549	0	1	0
1383	2	5	3	0	28	549	0	1	0
1383	3	3	1	0	28	549	0	1	0
1383	3	6	3	0	28	549	0	1	0
1384	1	1	1	0	28	549	0	1	0
1384	1	4	2	0	28	549	0	1	0
1384	2	2	1	0	28	549	0	1	0
1384	2	5	3	0	28	549	0	1	0
1384	3	3	1	0	28	549	0	1	0
1384	3	6	3	0	28	549	0	1	0
1385	1	1	1	0	28	549	0	1	0
1385	1	4	2	0	28	549	0	1	0
1385	2	2	1	0	28	549	0	1	0
1385	2	5	3	0	28	549	0	1	0
1385	3	3	1	0	28	549	0	1	0
1385	3	6	3	0	28	549	0	1	0
1386	1	1	1	0	28	549	0	1	0
1386	1	4	2	0	28	549	0	1	0
1386	2	2	1	0	28	549	0	1	0
1386	2	5	3	0	28	549	0	1	0
1386	3	3	1	0	28	549	0	1	0
1386	3	6	3	0	28	549	0	1	0
1387	1	1	1	0	28	549	0	1	0
1387	1	4	2	0	28	549	0	1	0
1387	2	2	1	0	28	549	0	1	0
1387	2	5	3	0	28	549	0	1	0
1387	3	3	1	0	28	549	0	1	0
1387	3	6	3	0	28	549	0	1	0
1388	1	1	1	0	28	549	0	1	0
1388	1	4	2	0	28	549	0	1	0
1388	2	2	1	0	28	549	0	1	0
1388	2	5	3	0	28	549	0	1	0
1388	3	3	1	0	28	549	0	1	0
1388	3	6	3	0	28	549	0	1	0
1389	1	4	2	0	28	549	0	1	0
1389	2	2	1	0	28	549	0	1	0
1389	2	5	3	0	28	549	0	1	0
1389	3	3	1	0	28	549	0	1	0
1389	3	6	3	0	28	549	0	1	0
1390	1	1	1	0	28	549	0	1	0
1390	1	4	2	0	28	549	0	1	0
1390	2	2	1	0	28	549	0	1	0
1390	2	5	3	0	28	549	0	1	0
1390	3	3	1	0	28	549	0	1	0
1390	3	6	3	0	28	549	0	1	0
1391	1	1	1	0	28	549	0	1	0
1391	1	4	2	0	28	549	0	1	0
1391	2	2	1	0	28	549	0	1	0
1391	2	5	3	0	28	549	0	1	0
1391	3	3	1	0	28	549	0	1	0
1391	3	6	3	0	28	549	0	1	0
1392	1	1	1	0	28	549	0	1	0
1392	1	4	2	0	28	549	0	1	0
1392	2	2	1	0	28	549	0	1	0
1392	2	5	3	0	28	549	0	1	0
1392	3	3	1	0	28	549	0	1	0
1392	3	6	3	0	28	549	0	1	0
1393	1	1	1	0	28	549	0	1	0
1393	1	4	2	0	28	549	0	1	0
1393	2	2	1	0	28	549	0	1	0
1393	2	5	3	0	28	549	0	1	0
1393	3	3	1	0	28	549	0	1	0
1393	3	6	3	0	28	549	0	1	0
1394	1	1	1	0	28	549	0	1	0
1394	1	4	2	0	28	549	0	1	0
1394	2	2	1	0	28	549	0	1	0
1394	2	5	3	0	28	549	0	1	0
1394	3	3	1	0	28	549	0	1	0
1394	3	6	3	0	28	549	0	1	0
1395	1	1	1	0	28	549	0	1	0
1395	1	4	2	0	28	549	0	1	0
1395	2	2	1	0	28	549	0	1	0
1395	2	5	3	0	28	549	0	1	0
1395	3	3	1	0	28	549	0	1	0
1395	3	6	3	0	28	549	0	1	0
1396	1	4	2	0	28	549	0	1	0
1396	2	2	1	0	28	549	0	1	0
1396	2	5	3	0	28	549	0	1	0
1396	3	3	1	0	28	549	0	1	0
1396	3	6	3	0	28	549	0	1	0
1397	1	1	1	0	28	549	0	1	0
1397	1	4	2	0	28	549	0	1	0
1397	2	2	1	0	28	549	0	1	0
1397	2	5	3	0	28	549	0	1	0
1397	3	3	1	0	28	549	0	1	0
1397	3	6	3	0	28	549	0	1	0
1398	1	1	1	0	28	549	0	1	0
1398	1	4	2	0	28	549	0	1	0
1398	2	2	1	0	28	549	0	1	0
1398	2	5	3	0	28	549	0	1	0
1398	3	3	1	0	28	549	0	1	0
1398	3	6	3	0	28	549	0	1	0
1399	1	1	1	0	28	549	0	1	0
1399	1	4	2	0	28	549	0	1	0
1399	2	2	1	0	28	549	0	1	0
1399	2	5	3	0	28	549	0	1	0
1399	3	3	1	0	28	549	0	1	0
1399	3	6	3	0	28	549	0	1	0
1400	1	1	1	0	28	549	0	1	0
1400	1	4	2	0	28	549	0	1	0
1400	2	2	1	0	28	549	0	1	0
1400	2	5	3	0	28	549	0	1	0
1400	3	3	1	0	28	549	0	1	0
1400	3	6	3	0	28	549	0	1	0
1401	1	1	1	0	28	549	0	1	0
1401	1	4	2	0	28	549	0	1	0
1401	2	2	1	0	28	549	0	1	0
1401	2	5	3	0	28	549	0	1	0
1401	3	3	1	0	28	549	0	1	0
1401	3	6	3	0	28	549	0	1	0
1402	1	1	1	0	28	549	0	1	0
1402	1	4	2	0	28	549	0	1	0
1402	2	2	1	0	28	549	0	1	0
1402	2	5	3	0	28	549	0	1	0
1402	3	3	1	0	28	549	0	1	0
1402	3	6	3	0	28	549	0	1	0
1403	1	1	1	0	28	549	0	1	0
1403	1	4	2	0	28	549	0	1	0
1403	2	2	1	0	28	549	0	1	0
1403	2	5	3	0	28	549	0	1	0
1403	3	3	1	0	28	549	0	1	0
1403	3	6	3	0	28	549	0	1	0
1404	1	1	1	0	28	549	0	1	0
1404	1	4	2	0	28	549	0	1	0
1404	2	2	1	0	28	549	0	1	0
1404	2	5	3	0	28	549	0	1	0
1404	3	3	1	0	28	549	0	1	0
1404	3	6	3	0	28	549	0	1	0
1405	1	1	1	0	28	549	0	1	0
1405	1	4	2	0	28	549	0	1	0
1405	2	2	1	0	28	549	0	1	0
1405	2	5	3	0	28	549	0	1	0
1405	3	3	1	0	28	549	0	1	0
1405	3	6	3	0	28	549	0	1	0
1406	1	1	1	0	28	549	0	1	0
1406	1	4	2	0	28	549	0	1	0
1406	2	2	1	0	28	549	0	1	0
1406	2	5	3	0	28	549	0	1	0
1406	3	3	1	0	28	549	0	1	0
1406	3	6	3	0	28	549	0	1	0
1407	1	1	1	0	28	549	0	1	0
1407	1	4	2	0	28	549	0	1	0
1407	2	2	1	0	28	549	0	1	0
1407	2	5	3	0	28	549	0	1	0
1407	3	3	1	0	28	549	0	1	0
1407	3	6	3	0	28	549	0	1	0
1408	1	1	1	0	28	549	0	1	0
1408	1	4	2	0	28	549	0	1	0
1408	2	2	1	0	28	549	0	1	0
1408	2	5	3	0	28	549	0	1	0
1408	3	3	1	0	28	549	0	1	0
1408	3	6	3	0	28	549	0	1	0
1409	1	1	1	0	28	549	0	1	0
1409	1	4	2	0	28	549	0	1	0
1409	2	2	1	0	28	549	0	1	0
1409	2	5	3	0	28	549	0	1	0
1409	3	3	1	0	28	549	0	1	0
1409	3	6	3	0	28	549	0	1	0
1410	1	1	1	0	28	549	0	1	0
1410	1	4	2	0	28	549	0	1	0
1410	2	2	1	0	28	549	0	1	0
1410	2	5	3	0	28	549	0	1	0
1410	3	3	1	0	28	549	0	1	0
1410	3	6	3	0	28	549	0	1	0
1411	1	1	1	0	28	549	0	1	0
1411	1	4	2	0	28	549	0	1	0
1411	2	2	1	0	28	549	0	1	0
1411	2	5	3	0	28	549	0	1	0
1411	3	3	1	0	28	549	0	1	0
1411	3	6	3	0	28	549	0	1	0
1412	1	1	1	0	28	549	0	1	0
1412	1	4	2	0	28	549	0	1	0
1412	2	2	1	0	28	549	0	1	0
1412	2	5	3	0	28	549	0	1	0
1412	3	3	1	0	28	549	0	1	0
1412	3	6	3	0	28	549	0	1	0
1413	1	1	1	0	28	549	0	1	0
1413	1	4	2	0	28	549	0	1	0
1413	2	2	1	0	28	549	0	1	0
1413	2	5	3	0	28	549	0	1	0
1413	3	3	1	0	28	549	0	1	0
1413	3	6	3	0	28	549	0	1	0
1414	1	1	1	0	28	549	0	1	0
1414	1	4	2	0	28	549	0	1	0
1414	2	2	1	0	28	549	0	1	0
1414	2	5	3	0	28	549	0	1	0
1414	3	3	1	0	28	549	0	1	0
1414	3	6	3	0	28	549	0	1	0
1415	1	1	1	0	28	549	0	1	0
1415	1	4	2	0	28	549	0	1	0
1415	2	2	1	0	28	549	0	1	0
1415	2	5	3	0	28	549	0	1	0
1415	3	3	1	0	28	549	0	1	0
1415	3	6	3	0	28	549	0	1	0
1416	1	1	1	0	28	549	0	1	0
1416	1	4	2	0	28	549	0	1	0
1416	2	2	1	0	28	549	0	1	0
1416	2	5	3	0	28	549	0	1	0
1416	3	3	1	0	28	549	0	1	0
1416	3	6	3	0	28	549	0	1	0
1417	1	1	1	0	28	549	0	1	0
1417	1	4	2	0	28	549	0	1	0
1417	2	2	1	0	28	549	0	1	0
1417	2	5	3	0	28	549	0	1	0
1417	3	3	1	0	28	549	0	1	0
1417	3	6	3	0	28	549	0	1	0
1418	1	1	1	0	28	549	0	1	0
1418	1	4	2	0	28	549	0	1	0
1418	2	2	1	0	28	549	0	1	0
1418	2	5	3	0	28	549	0	1	0
1418	3	3	1	0	28	549	0	1	0
1418	3	6	3	0	28	549	0	1	0
1419	1	1	1	0	28	549	0	1	0
1419	1	4	2	0	28	549	0	1	0
1419	2	2	1	0	28	549	0	1	0
1419	2	5	3	0	28	549	0	1	0
1419	3	3	1	0	28	549	0	1	0
1419	3	6	3	0	28	549	0	1	0
1420	1	1	1	0	28	549	0	1	0
1420	1	4	2	0	28	549	0	1	0
1420	2	2	1	0	28	549	0	1	0
1420	2	5	3	0	28	549	0	1	0
1420	3	3	1	0	28	549	0	1	0
1420	3	6	3	0	28	549	0	1	0
1421	1	1	1	0	28	549	0	1	0
1421	1	4	2	0	28	549	0	1	0
1421	2	2	1	0	28	549	0	1	0
1421	2	5	3	0	28	549	0	1	0
1421	3	3	1	0	28	549	0	1	0
1421	3	6	3	0	28	549	0	1	0
1422	1	1	1	0	28	549	0	1	0
1422	1	4	2	0	28	549	0	1	0
1422	2	2	1	0	28	549	0	1	0
1422	2	5	3	0	28	549	0	1	0
1422	3	3	1	0	28	549	0	1	0
1422	3	6	3	0	28	549	0	1	0
1423	1	1	1	0	28	549	0	1	0
1423	1	4	2	0	28	549	0	1	0
1423	2	2	1	0	28	549	0	1	0
1423	2	5	3	0	28	549	0	1	0
1423	3	3	1	0	28	549	0	1	0
1423	3	6	3	0	28	549	0	1	0
1424	1	1	1	0	28	549	0	1	0
1424	1	4	2	0	28	549	0	1	0
1424	2	2	1	0	28	549	0	1	0
1424	2	5	3	0	28	549	0	1	0
1424	3	3	1	0	28	549	0	1	0
1424	3	6	3	0	28	549	0	1	0
1425	1	1	1	0	28	549	0	1	0
1425	1	4	2	0	28	549	0	1	0
1425	2	2	1	0	28	549	0	1	0
1425	2	5	3	0	28	549	0	1	0
1425	3	3	1	0	28	549	0	1	0
1425	3	6	3	0	28	549	0	1	0
1426	1	1	1	0	28	549	0	1	0
1426	1	4	2	0	28	549	0	1	0
1426	2	2	1	0	28	549	0	1	0
1426	2	5	3	0	28	549	0	1	0
1426	3	3	1	0	28	549	0	1	0
1426	3	6	3	0	28	549	0	1	0
1427	1	1	1	0	28	549	0	1	0
1427	1	4	2	0	28	549	0	1	0
1427	2	2	1	0	28	549	0	1	0
1427	2	5	3	0	28	549	0	1	0
1427	3	3	1	0	28	549	0	1	0
1427	3	6	3	0	28	549	0	1	0
1428	1	1	1	0	28	549	0	1	0
1428	1	4	2	0	28	549	0	1	0
1428	2	2	1	0	28	549	0	1	0
1428	2	5	3	0	28	549	0	1	0
1428	3	3	1	0	28	549	0	1	0
1428	3	6	3	0	28	549	0	1	0
1429	1	1	1	0	28	549	0	1	0
1429	1	4	2	0	28	549	0	1	0
1429	2	2	1	0	28	549	0	1	0
1429	2	5	3	0	28	549	0	1	0
1429	3	3	1	0	28	549	0	1	0
1429	3	6	3	0	28	549	0	1	0
1430	1	1	1	0	28	549	0	1	0
1430	1	4	2	0	28	549	0	1	0
1430	2	2	1	0	28	549	0	1	0
1430	2	5	3	0	28	549	0	1	0
1430	3	3	1	0	28	549	0	1	0
1430	3	6	3	0	28	549	0	1	0
1431	1	1	1	0	28	549	0	1	0
1431	1	4	2	0	28	549	0	1	0
1431	2	2	1	0	28	549	0	1	0
1431	2	5	3	0	28	549	0	1	0
1431	3	3	1	0	28	549	0	1	0
1431	3	6	3	0	28	549	0	1	0
1432	1	1	1	0	28	549	0	1	0
1432	1	4	2	0	28	549	0	1	0
1432	2	2	1	0	28	549	0	1	0
1432	2	5	3	0	28	549	0	1	0
1432	3	3	1	0	28	549	0	1	0
1432	3	6	3	0	28	549	0	1	0
1433	1	1	1	0	28	549	0	1	0
1433	1	4	2	0	28	549	0	1	0
1433	2	2	1	0	28	549	0	1	0
1433	2	5	3	0	28	549	0	1	0
1433	3	3	1	0	28	549	0	1	0
1433	3	6	3	0	28	549	0	1	0
1434	1	1	1	0	28	549	0	1	0
1434	1	4	2	0	28	549	0	1	0
1434	2	2	1	0	28	549	0	1	0
1434	2	5	3	0	28	549	0	1	0
1434	3	3	1	0	28	549	0	1	0
1434	3	6	3	0	28	549	0	1	0
1435	1	1	1	0	28	549	0	1	0
1435	1	4	2	0	28	549	0	1	0
1435	2	2	1	0	28	549	0	1	0
1435	2	5	3	0	28	549	0	1	0
1435	3	3	1	0	28	549	0	1	0
1435	3	6	3	0	28	549	0	1	0
1436	1	1	1	0	28	549	0	1	0
1436	1	4	2	0	28	549	0	1	0
1436	2	2	1	0	28	549	0	1	0
1436	2	5	3	0	28	549	0	1	0
1436	3	3	1	0	28	549	0	1	0
1436	3	6	3	0	28	549	0	1	0
1437	1	1	1	0	28	549	0	1	0
1437	1	4	2	0	28	549	0	1	0
1437	2	2	1	0	28	549	0	1	0
1437	2	5	3	0	28	549	0	1	0
1437	3	3	1	0	28	549	0	1	0
1437	3	6	3	0	28	549	0	1	0
1438	1	1	1	0	28	549	0	1	0
1438	1	4	2	0	28	549	0	1	0
1438	2	2	1	0	28	549	0	1	0
1438	2	5	3	0	28	549	0	1	0
1438	3	3	1	0	28	549	0	1	0
1438	3	6	3	0	28	549	0	1	0
1439	1	1	1	0	28	549	0	1	0
1439	1	4	2	0	28	549	0	1	0
1439	2	2	1	0	28	549	0	1	0
1439	2	5	3	0	28	549	0	1	0
1439	3	3	1	0	28	549	0	1	0
1439	3	6	3	0	28	549	0	1	0
1440	1	1	1	0	28	549	0	1	0
1440	1	4	2	0	28	549	0	1	0
1440	2	2	1	0	28	549	0	1	0
1440	2	5	3	0	28	549	0	1	0
1440	3	3	1	0	28	549	0	1	0
1440	3	6	3	0	28	549	0	1	0
1441	1	1	1	0	28	549	0	1	0
1441	1	4	2	0	28	549	0	1	0
1441	2	2	1	0	28	549	0	1	0
1441	2	5	3	0	28	549	0	1	0
1441	3	3	1	0	28	549	0	1	0
1441	3	6	3	0	28	549	0	1	0
1442	1	1	1	0	28	549	0	1	0
1442	1	4	2	0	28	549	0	1	0
1442	2	2	1	0	28	549	0	1	0
1442	2	5	3	0	28	549	0	1	0
1442	3	3	1	0	28	549	0	1	0
1442	3	6	3	0	28	549	0	1	0
1443	1	1	1	0	28	549	0	1	0
1443	1	4	2	0	28	549	0	1	0
1443	2	2	1	0	28	549	0	1	0
1443	2	5	3	0	28	549	0	1	0
1443	3	6	3	0	28	549	0	1	0
1444	1	1	1	0	28	549	0	1	0
1444	1	4	2	0	28	549	0	1	0
1444	2	2	1	0	28	549	0	1	0
1444	2	5	3	0	28	549	0	1	0
1444	3	3	1	0	28	549	0	1	0
1444	3	6	3	0	28	549	0	1	0
